phase,label,target_service,workload,placement_mode,users,duration_seconds,decision,health_code,locust_exit,metrics_exit,locust_request_count,locust_failure_count,locust_failure_pct,locust_median_ms,locust_avg_latency_ms,locust_p95_ms,locust_p99_ms,locust_req_rate,service,deployment,backend,cpu_pct,mem_pct,service_request_count,service_req_rate,service_error_count,service_error_pct,service_p50_ms,service_p95_ms,service_p99_ms,service_avg_latency_ms,exec_grpc_ms,faas_exec_p99_ms,cold_start_count,cold_start_p99_ms,metric_source,data_quality,stats_file,metrics_file
phase1,phase1_paymentservice_200,paymentservice,checkout,iaas-only,200,300,completed,200,0,0,55482,0,0.0000,780.00,992.32,1700.00,2600.00,185.5661,adservice,iaas,iaas,5.9215,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_metrics.csv
phase1,phase1_paymentservice_200,paymentservice,checkout,iaas-only,200,300,completed,200,0,0,55482,0,0.0000,780.00,992.32,1700.00,2600.00,185.5661,recommendationservice,iaas,iaas,37.9903,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_metrics.csv
phase1,phase1_paymentservice_200,paymentservice,checkout,iaas-only,200,300,completed,200,0,0,55482,0,0.0000,780.00,992.32,1700.00,2600.00,185.5661,redis-cart,iaas,iaas,4.5880,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,frontend,iaas,iaas,34.1555,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,productcatalogservice,iaas,iaas,14.5218,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,cartservice,iaas,iaas,2.6673,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,checkoutservice,iaas,iaas,10.1748,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,currencyservice,hybrid-dynamic,iaas,34.8931,,22060.5833,,,,300.92,965.92,2069.55,350.44,4.98,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,emailservice,hybrid-dynamic,faas,7.5134,,6570.2564,41.4444,0.0000,0.0000,5.46,32.80,118.93,10.36,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,paymentservice,iaas,iaas,4.9286,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,shippingservice,hybrid-dynamic,iaas,7.5046,,6912.0000,,,,7.73,77.49,103.80,15.87,4.96,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,adservice,hybrid-dynamic,faas,6.0436,,9240.0000,55.3778,1.0256,0.0111,3.50,16.65,24.60,4.58,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,recommendationservice,iaas,iaas,20.1370,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,phase3_paymentservice_200,paymentservice,checkout,hybrid,200,300,completed,200,0,0,25443,127,0.4992,1400.00,2264.69,6900.00,16000.00,84.9883,redis-cart,iaas,iaas,4.8160,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_paymentservice_200_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,frontend,iaas,iaas,51.3939,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,productcatalogservice,iaas,iaas,23.3833,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,cartservice,iaas,iaas,4.5137,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,checkoutservice,iaas,iaas,15.6998,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,currencyservice,hybrid-dynamic,faas,28.3771,,22115.9305,186.6444,,,17.58,246.50,746.23,67.02,4.96,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,emailservice,hybrid-dynamic,faas,10.0621,,7392.4401,18.3111,0.0000,0.0000,5.01,23.27,96.07,9.04,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,paymentservice,iaas,iaas,8.0979,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,shippingservice,hybrid-dynamic,iaas,7.3418,,10209.8530,,,,4.48,22.21,79.56,7.35,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,adservice,hybrid-dynamic,faas,7.3232,,9739.1085,23.7333,2.0687,0.0212,3.32,14.72,23.90,4.08,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,recommendationservice,iaas,iaas,29.5266,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase3,calibration_shippingservice_50,shippingservice,checkout,calibration,50,180,completed,200,0,0,14170,2,0.0141,470.00,548.68,1100.00,1500.00,78.8221,redis-cart,iaas,iaas,6.0001,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,frontend,iaas,iaas,41.1934,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,productcatalogservice,iaas,iaas,20.5316,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,cartservice,iaas,iaas,3.3722,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,checkoutservice,iaas,iaas,10.6975,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,currencyservice,iaas,iaas,20.7078,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,emailservice,iaas,iaas,8.7541,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,paymentservice,iaas,iaas,5.5161,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,shippingservice,iaas,iaas,4.7163,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
phase1,phase1_shippingservice_50,shippingservice,checkout,iaas-only,50,300,completed,200,0,0,29144,0,0.0000,310.00,430.77,820.00,1300.00,97.4011,adservice,iaas,iaas,1.6942,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_shippingservice_50_metrics.csv
